1230390354,8277,78,73,83,65,66,5,29,19,33,17
16,2024,3,65,11,51,170,5,29,19,33,17
47,2024,3,65,15,92,170,5,29,19,33,17
77,2024,4,65,68,121,160,5,29,19,33,18
108,2024,4,65,12,13,111,5,29,19,33,18
140,2024,4,65,16,1,246,5,29,19,33,18
178,2024,3,65,11,50,170,5,29,19,33,18
208,2024,3,65,15,92,170,5,29,19,33,18
239,2024,4,65,68,121,160,5,29,19,33,18
271,2024,4,65,12,13,90,5,29,19,33,18
308,2024,4,65,16,1,243,5,29,19,33,18
339,2024,3,65,11,50,170,5,29,19,33,18
370,2024,3,65,15,92,170,5,29,19,33,18
403,2024,4,65,68,121,192,5,29,19,33,18
439,2024,4,65,12,13,96,5,29,19,33,18
471,2024,4,65,16,1,229,5,29,19,33,18
502,2024,3,65,11,51,170,5,29,19,33,18
533,2024,3,65,15,92,170,5,29,19,33,18
565,2024,4,65,68,121,224,5,29,19,33,18
602,2024,4,65,12,13,97,5,29,19,33,18
632,2024,4,65,16,1,243,5,29,19,33,18
664,2024,3,65,11,50,170,5,29,19,33,18
697,2024,3,65,15,92,170,5,29,19,33,18
733,2024,4,65,68,122,32,5,29,19,33,18
764,2024,4,65,12,13,111,5,29,19,33,18
797,2024,4,65,16,1,244,5,29,19,33,18
826,2024,3,65,11,51,170,5,29,19,33,18
859,2024,3,65,15,92,170,5,29,19,33,18
897,2024,4,65,68,122,64,5,29,19,33,18
926,2024,4,65,12,13,89,5,29,19,33,18
958,2024,4,65,16,1,241,5,29,19,33,18
989,2024,3,65,11,51,170,5,29,19,33,18
1027,2024,3,65,15,92,170,5,29,19,33,18
1057,2024,4,65,68,122,64,5,29,19,33,19
1089,2024,4,65,12,13,99,5,29,19,33,19
1120,2024,4,65,16,1,247,5,29,19,33,19
1158,2024,3,65,11,50,170,5,29,19,33,19
1188,2024,3,65,15,92,170,5,29,19,33,19
1220,2024,4,65,68,122,96,5,29,19,33,19
1252,2024,4,65,12,13,83,5,29,19,33,19
1283,2024,4,65,16,1,239,5,29,19,33,19
1319,2024,3,65,11,51,170,5,29,19,33,19
1351,2024,3,65,15,92,170,5,29,19,33,19
1382,2024,4,65,68,122,96,5,29,19,33,19
1414,2024,4,65,12,13,98,5,29,19,33,19
1452,2024,4,65,16,1,239,5,29,19,33,19
1482,2024,3,65,11,50,170,5,29,19,33,19
1513,2024,3,65,15,92,170,5,29,19,33,19
1545,2024,4,65,68,122,96,5,29,19,33,19
1579,2024,4,65,12,13,95,5,29,19,33,19
1613,2024,4,65,16,1,246,5,29,19,33,19
1644,2024,3,65,11,50,170,5,29,19,33,19
1677,2024,3,65,15,92,170,5,29,19,33,19
1707,2024,4,65,68,122,160,5,29,19,33,19
1744,2024,4,65,12,13,77,5,29,19,33,19
1775,2024,4,65,16,1,241,5,29,19,33,19
1807,2024,3,65,11,51,170,5,29,19,33,19
1839,2024,3,65,15,92,170,5,29,19,33,19
1876,2024,4,65,68,122,192,5,29,19,33,19
1906,2024,4,65,12,13,92,5,29,19,33,19
1938,2024,4,65,16,1,235,5,29,19,33,19
1970,2024,3,65,11,50,170,5,29,19,33,19
2000,2024,3,65,15,92,170,5,29,19,33,19
2038,2024,4,65,68,122,224,5,29,19,33,19
2069,2024,4,65,12,13,87,5,29,19,33,20
2100,2024,4,65,16,1,246,5,29,19,33,20
2131,2024,3,65,11,51,170,5,29,19,33,20
2169,2024,3,65,15,92,170,5,29,19,33,20
2200,2024,4,65,68,123,0,5,29,19,33,20
2231,2024,4,65,12,13,139,5,29,19,33,20
2263,2024,4,65,16,1,239,5,29,19,33,20
2294,2024,3,65,11,51,170,5,29,19,33,20
2331,2024,3,65,15,92,170,5,29,19,33,20
2363,2024,4,65,68,123,0,5,29,19,33,20
2394,2024,4,65,12,13,148,5,29,19,33,20
2424,2024,4,65,16,1,241,5,29,19,33,20
2462,2024,3,65,11,51,170,5,29,19,33,20
2494,2024,3,65,15,92,170,5,29,19,33,20
2526,2024,4,65,68,123,64,5,29,19,33,20
2555,2024,4,65,12,13,95,5,29,19,33,20
2593,2024,4,65,16,1,236,5,29,19,33,20
2625,2024,3,65,11,50,170,5,29,19,33,20
2656,2024,3,65,15,92,170,5,29,19,33,20
2688,2024,4,65,68,123,64,5,29,19,33,20
2718,2024,4,65,12,13,122,5,29,19,33,20
2756,2024,4,65,16,1,245,5,29,19,33,20
2788,2024,3,65,11,50,170,5,29,19,33,20
2819,2024,3,65,15,92,170,5,29,19,33,20
2850,2024,4,65,68,123,128,5,29,19,33,20
2887,2024,4,65,12,13,101,5,29,19,33,20
2918,2024,4,65,16,1,248,5,29,19,33,20
2950,2024,3,65,11,51,170,5,29,19,33,20
2980,2024,3,65,15,92,170,5,29,19,33,20
3018,2024,4,65,68,123,160,5,29,19,33,20
3049,2024,4,65,12,13,91,5,29,19,33,20
3081,2024,4,65,16,1,242,5,29,19,33,21
3111,2024,3,65,11,50,170,5,29,19,33,21
3143,2024,3,65,15,92,170,5,29,19,33,21
3180,2024,4,65,68,123,192,5,29,19,33,21
3212,2024,4,65,12,13,105,5,29,19,33,21
3243,2024,4,65,16,1,248,5,29,19,33,21
3274,2024,3,65,11,51,170,5,29,19,33,21
3312,2024,3,65,15,92,170,5,29,19,33,21
3343,2024,4,65,68,123,224,5,29,19,33,21
3374,2024,4,65,12,13,91,5,29,19,33,21
