1230390354,8277,78,73,83,65,66,5,29,18,10,36
16,2024,3,65,11,36,170,5,29,18,10,36
48,2024,3,65,15,88,170,5,29,18,10,36
79,2024,4,65,68,120,160,5,29,18,10,36
110,2024,4,65,16,1,75,5,29,18,10,36
141,2024,3,65,11,35,170,5,29,18,10,37
180,2024,3,65,15,88,170,5,29,18,10,37
209,2024,4,65,68,120,160,5,29,18,10,37
241,2024,4,65,16,1,69,5,29,18,10,37
280,2024,3,65,11,35,170,5,29,18,10,37
304,2024,3,65,15,88,170,5,29,18,10,37
340,2024,4,65,68,120,160,5,29,18,10,37
378,2024,4,65,16,1,65,5,29,18,10,37
403,2024,3,65,11,34,170,5,29,18,10,37
435,2024,3,65,15,88,170,5,29,18,10,37
473,2024,4,65,68,120,160,5,29,18,10,37
503,2024,4,65,16,1,56,5,29,18,10,37
534,2024,3,65,11,34,170,5,29,18,10,37
566,2024,3,65,15,88,170,5,29,18,10,37
598,2024,4,65,68,120,192,5,29,18,10,37
634,2024,4,65,16,1,58,5,29,18,10,37
666,2024,3,65,11,33,170,5,29,18,10,37
697,2024,3,65,15,88,170,5,29,18,10,37
728,2024,4,65,68,120,192,5,29,18,10,37
765,2024,4,65,16,1,49,5,29,18,10,37
797,2024,3,65,11,33,170,5,29,18,10,37
829,2024,3,65,15,88,170,5,29,18,10,37
859,2024,4,65,68,120,192,5,29,18,10,37
890,2024,4,65,16,1,50,5,29,18,10,37
929,2024,3,65,11,33,170,5,29,18,10,37
959,2024,3,65,15,88,170,5,29,18,10,37
991,2024,4,65,68,120,192,5,29,18,10,37
1021,2024,4,65,16,1,37,5,29,18,10,37
1059,2024,3,65,11,32,170,5,29,18,10,37
1091,2024,3,65,15,88,170,5,29,18,10,37
1122,2024,4,65,68,120,192,5,29,18,10,38
1153,2024,4,65,16,1,33,5,29,18,10,38
1190,2024,3,65,11,32,170,5,29,18,10,38
1221,2024,3,65,15,88,170,5,29,18,10,38
1253,2024,4,65,68,120,192,5,29,18,10,38
1284,2024,4,65,16,1,33,5,29,18,10,38
1315,2024,3,65,11,32,170,5,29,18,10,38
1352,2024,3,65,15,88,170,5,29,18,10,38
1384,2024,4,65,68,120,192,5,29,18,10,38
1415,2024,4,65,16,1,15,5,29,18,10,38
1446,2024,3,65,11,31,170,5,29,18,10,38
1484,2024,3,65,15,88,170,5,29,18,10,38
1515,2024,4,65,68,120,192,5,29,18,10,38
1546,2024,4,65,16,1,15,5,29,18,10,38
1577,2024,3,65,11,30,170,5,29,18,10,38
1608,2024,3,65,15,88,170,5,29,18,10,38
1646,2024,4,65,68,120,224,5,29,18,10,38
1679,2024,4,65,16,1,14,5,29,18,10,38
1709,2024,3,65,11,30,170,5,29,18,10,38
1739,2024,3,65,15,88,170,5,29,18,10,38
1779,2024,4,65,68,120,224,5,29,18,10,38
1809,2024,4,65,16,1,12,5,29,18,10,38
1840,2024,3,65,11,30,170,5,29,18,10,38
1876,2024,3,65,15,88,170,5,29,18,10,38
1908,2024,4,65,68,120,224,5,29,18,10,38
1939,2024,4,65,16,1,11,5,29,18,10,38
1972,2024,3,65,11,30,170,5,29,18,10,38
