1230390354,8277,78,73,83,65,66,5,29,18,37,42
17,2024,4,65,16,1,135,5,29,18,37,42
43,2024,3,65,15,88,170,5,29,18,37,42
79,2024,4,65,68,116,192,5,29,18,37,42
111,2024,4,65,16,1,133,5,29,18,37,42
142,2024,3,65,11,37,170,5,29,18,37,43
174,2024,3,65,15,88,170,5,29,18,37,43
210,2024,4,65,68,116,192,5,29,18,37,43
242,2024,4,65,16,1,128,5,29,18,37,43
273,2024,3,65,11,37,170,5,29,18,37,43
305,2024,3,65,15,88,170,5,29,18,37,43
337,2024,4,65,68,116,192,5,29,18,37,43
373,2024,4,65,16,1,133,5,29,18,37,43
404,2024,3,65,11,37,170,5,29,18,37,43
437,2024,3,65,15,88,170,5,29,18,37,43
466,2024,4,65,68,116,192,5,29,18,37,43
504,2024,4,65,16,1,122,5,29,18,37,43
535,2024,3,65,11,37,170,5,29,18,37,43
567,2024,3,65,15,88,170,5,29,18,37,43
598,2024,4,65,68,116,192,5,29,18,37,43
635,2024,4,65,16,1,106,5,29,18,37,43
666,2024,3,65,11,36,170,5,29,18,37,43
698,2024,3,65,15,88,170,5,29,18,37,43
730,2024,4,65,68,116,224,5,29,18,37,43
760,2024,4,65,16,1,107,5,29,18,37,43
798,2024,3,65,11,36,170,5,29,18,37,43
829,2024,3,65,15,88,170,5,29,18,37,43
860,2024,4,65,68,116,224,5,29,18,37,43
891,2024,4,65,16,1,106,5,29,18,37,43
929,2024,3,65,11,36,170,5,29,18,37,43
960,2024,3,65,15,88,170,5,29,18,37,43
991,2024,4,65,68,117,0,5,29,18,37,43
1022,2024,4,65,16,1,92,5,29,18,37,43
1053,2024,3,65,11,37,170,5,29,18,37,43
1091,2024,3,65,15,88,170,5,29,18,37,43
1123,2024,4,65,68,117,0,5,29,18,37,44
1154,2024,4,65,16,1,86,5,29,18,37,44
1184,2024,3,65,11,36,170,5,29,18,37,44
1222,2024,3,65,15,88,170,5,29,18,37,44
1254,2024,4,65,68,117,32,5,29,18,37,44
1285,2024,4,65,16,1,77,5,29,18,37,44
1316,2024,3,65,11,36,170,5,29,18,37,44
1353,2024,3,65,15,88,170,5,29,18,37,44
