1230390354,8277,78,73,83,65,66,5,29,17,16,54
12,2024,3,65,11,36,170,5,29,17,16,54
43,2024,3,65,15,93,170,5,29,17,16,54
80,2024,4,65,68,119,96,5,29,17,16,54
111,2024,4,65,16,1,136,5,29,17,16,54
142,2024,3,65,11,36,170,5,29,17,16,54
174,2024,3,65,15,93,170,5,29,17,16,54
211,2024,4,65,68,119,128,5,29,17,16,54
242,2024,4,65,16,1,137,5,29,17,16,54
274,2024,3,65,11,37,170,5,29,17,16,54
305,2024,3,65,15,93,170,5,29,17,16,54
336,2024,4,65,68,119,128,5,29,17,16,54
373,2024,4,65,16,1,137,5,29,17,16,54
405,2024,3,65,11,37,170,5,29,17,16,55
436,2024,3,65,15,93,170,5,29,17,16,55
467,2024,4,65,68,119,128,5,29,17,16,55
504,2024,4,65,16,1,139,5,29,17,16,55
536,2024,3,65,11,37,170,5,29,17,16,55
567,2024,3,65,15,93,170,5,29,17,16,55
599,2024,4,65,68,119,128,5,29,17,16,55
629,2024,4,65,16,1,132,5,29,17,16,55
667,2024,3,65,11,37,170,5,29,17,16,55
699,2024,3,65,15,93,170,5,29,17,16,55
730,2024,4,65,68,119,160,5,29,17,16,55
760,2024,4,65,16,1,125,5,29,17,16,55
799,2024,3,65,11,37,170,5,29,17,16,55
830,2024,3,65,15,93,170,5,29,17,16,55
861,2024,4,65,68,119,160,5,29,17,16,55
891,2024,4,65,16,1,119,5,29,17,16,55
929,2024,3,65,11,37,170,5,29,17,16,55
960,2024,3,65,15,93,170,5,29,17,16,55
992,2024,4,65,68,119,160,5,29,17,16,55
1022,2024,4,65,16,1,119,5,29,17,16,55
1054,2024,3,65,11,37,170,5,29,17,16,55
1091,2024,3,65,15,93,170,5,29,17,16,55
1123,2024,4,65,68,119,192,5,29,17,16,55
1154,2024,4,65,16,1,104,5,29,17,16,55
1185,2024,3,65,11,36,170,5,29,17,16,55
1222,2024,3,65,15,93,170,5,29,17,16,55
1254,2024,4,65,68,119,192,5,29,17,16,55
1285,2024,4,65,16,1,101,5,29,17,16,55
1316,2024,3,65,11,36,170,5,29,17,16,55
1347,2024,3,65,15,93,170,5,29,17,16,55
1385,2024,4,65,68,119,192,5,29,17,16,56
1417,2024,4,65,16,1,101,5,29,17,16,56
1447,2024,3,65,11,36,170,5,29,17,16,56
1485,2024,3,65,15,93,170,5,29,17,16,56
1516,2024,4,65,68,119,192,5,29,17,16,56
1547,2024,4,65,16,1,99,5,29,17,16,56
1579,2024,3,65,11,36,170,5,29,17,16,56
1610,2024,3,65,15,93,170,5,29,17,16,56
1647,2024,4,65,68,119,224,5,29,17,16,56
1679,2024,4,65,16,1,90,5,29,17,16,56
1710,2024,3,65,11,35,170,5,29,17,16,56
1740,2024,3,65,15,93,170,5,29,17,16,56
1772,2024,4,65,68,119,224,5,29,17,16,56
1810,2024,4,65,16,1,79,5,29,17,16,56
1841,2024,3,65,11,36,170,5,29,17,16,56
1872,2024,3,65,15,93,170,5,29,17,16,56
1903,2024,4,65,68,119,224,5,29,17,16,56
1941,2024,4,65,16,1,120,5,29,17,16,56
1973,2024,3,65,11,36,170,5,29,17,16,56
2003,2024,3,65,15,93,170,5,29,17,16,56
2034,2024,4,65,68,119,224,5,29,17,16,56
2066,2024,4,65,16,1,185,5,29,17,16,56
2103,2024,3,65,11,37,170,5,29,17,16,56
2135,2024,3,65,15,93,170,5,29,17,16,56
2165,2024,4,65,68,119,224,5,29,17,16,56
2198,2024,4,65,16,1,186,5,29,17,16,56
2235,2024,3,65,11,38,170,5,29,17,16,56
2266,2024,3,65,15,93,170,5,29,17,16,56
2298,2024,4,65,68,119,192,5,29,17,16,56
2329,2024,4,65,16,1,180,5,29,17,16,56
2365,2024,3,65,11,39,170,5,29,17,16,56
2397,2024,3,65,15,93,170,5,29,17,16,57
2428,2024,4,65,68,119,192,5,29,17,16,57
2459,2024,4,65,16,1,187,5,29,17,16,57
2490,2024,3,65,11,41,170,5,29,17,16,57
2528,2024,3,65,15,92,170,5,29,17,16,57
2558,2024,4,65,68,119,192,5,29,17,16,57
2591,2024,4,65,16,1,192,5,29,17,16,57
2621,2024,3,65,11,41,170,5,29,17,16,57
2659,2024,3,65,15,92,170,5,29,17,16,57
2690,2024,4,65,68,119,192,5,29,17,16,57
2721,2024,4,65,16,1,200,5,29,17,16,57
2753,2024,3,65,11,41,170,5,29,17,16,57
2784,2024,3,65,15,92,170,5,29,17,16,57
2822,2024,4,65,68,119,192,5,29,17,16,57
2859,2024,4,65,16,1,208,5,29,17,16,57
2883,2024,3,65,11,42,170,5,29,17,16,57
2915,2024,3,65,15,92,170,5,29,17,16,57
2953,2024,4,65,68,119,192,5,29,17,16,57
2983,2024,4,65,16,1,199,5,29,17,16,57
3014,2024,3,65,11,44,170,5,29,17,16,57
3046,2024,3,65,15,92,170,5,29,17,16,57
3084,2024,4,65,68,119,160,5,29,17,16,57
3115,2024,4,65,16,1,216,5,29,17,16,57
3147,2024,3,65,11,45,170,5,29,17,16,57
3178,2024,3,65,15,92,170,5,29,17,16,57
3208,2024,4,65,68,119,160,5,29,17,16,57
3246,2024,4,65,16,1,236,5,29,17,16,57
3278,2024,3,65,11,45,170,5,29,17,16,57
3308,2024,3,65,15,92,170,5,29,17,16,57
3340,2024,4,65,68,119,160,5,29,17,16,57
3379,2024,4,65,16,1,243,5,29,17,16,58
3408,2024,3,65,11,46,170,5,29,17,16,58
3439,2024,3,65,15,92,170,5,29,17,16,58
3471,2024,4,65,68,119,160,5,29,17,16,58
3502,2024,4,65,16,1,239,5,29,17,16,58
3539,2024,3,65,11,48,170,5,29,17,16,58
3570,2024,3,65,15,92,170,5,29,17,16,58
3602,2024,4,65,68,119,192,5,29,17,16,58
3634,2024,4,65,16,1,253,5,29,17,16,58
3671,2024,3,65,11,48,170,5,29,17,16,58
3702,2024,3,65,15,92,170,5,29,17,16,58
3733,2024,4,65,68,119,192,5,29,17,16,58
3764,2024,4,65,16,2,3,5,29,17,16,58
3802,2024,3,65,11,48,170,5,29,17,16,58
3832,2024,3,65,15,92,170,5,29,17,16,58
3864,2024,4,65,68,119,192,5,29,17,16,58
3895,2024,4,65,16,1,255,5,29,17,16,58
3929,2024,3,65,11,50,170,5,29,17,16,58
