1230390354,8277,78,73,83,65,66,5,29,16,28,55
18,2024,3,65,11,39,170,5,29,16,28,55
43,2024,3,65,15,93,170,5,29,16,28,55
79,2024,4,65,68,116,0,5,29,16,28,55
111,2024,4,65,16,1,190,5,29,16,28,55
142,2024,3,65,11,39,170,5,29,16,28,55
174,2024,3,65,15,93,170,5,29,16,28,55
210,2024,4,65,68,115,224,5,29,16,28,55
241,2024,4,65,16,1,190,5,29,16,28,55
273,2024,3,65,11,40,170,5,29,16,28,55
304,2024,3,65,15,93,170,5,29,16,28,56
335,2024,4,65,68,115,224,5,29,16,28,56
373,2024,4,65,16,1,200,5,29,16,28,56
404,2024,3,65,11,41,170,5,29,16,28,56
436,2024,3,65,15,93,170,5,29,16,28,56
466,2024,4,65,68,115,224,5,29,16,28,56
504,2024,4,65,16,1,199,5,29,16,28,56
535,2024,3,65,11,42,170,5,29,16,28,56
566,2024,3,65,15,93,170,5,29,16,28,56
598,2024,4,65,68,115,224,5,29,16,28,56
635,2024,4,65,16,1,201,5,29,16,28,56
666,2024,3,65,11,43,170,5,29,16,28,56
698,2024,3,65,15,93,170,5,29,16,28,56
732,2024,4,65,68,115,224,5,29,16,28,56
760,2024,4,65,16,1,207,5,29,16,28,56
797,2024,3,65,11,43,170,5,29,16,28,56
829,2024,3,65,15,93,170,5,29,16,28,56
860,2024,4,65,68,115,224,5,29,16,28,56
891,2024,4,65,16,1,213,5,29,16,28,56
931,2024,3,65,11,44,170,5,29,16,28,56
960,2024,3,65,15,93,170,5,29,16,28,56
992,2024,4,65,68,115,192,5,29,16,28,56
1022,2024,4,65,16,1,237,5,29,16,28,56
1053,2024,3,65,11,45,170,5,29,16,28,56
1091,2024,3,65,15,93,170,5,29,16,28,56
1122,2024,4,65,68,115,192,5,29,16,28,56
1154,2024,4,65,16,1,241,5,29,16,28,56
1184,2024,3,65,11,46,170,5,29,16,28,56
1222,2024,3,65,15,93,170,5,29,16,28,56
1253,2024,4,65,68,115,192,5,29,16,28,56
1285,2024,4,65,16,1,239,5,29,16,28,56
1315,2024,3,65,11,47,170,5,29,16,28,57
1353,2024,3,65,15,93,170,5,29,16,28,57
1384,2024,4,65,68,115,192,5,29,16,28,57
1416,2024,4,65,16,1,247,5,29,16,28,57
1446,2024,3,65,11,48,170,5,29,16,28,57
1478,2024,3,65,15,93,170,5,29,16,28,57
1516,2024,4,65,68,115,192,5,29,16,28,57
1547,2024,4,65,16,2,8,5,29,16,28,57
1577,2024,3,65,11,48,170,5,29,16,28,57
1609,2024,3,65,15,93,170,5,29,16,28,57
1646,2024,4,65,68,115,192,5,29,16,28,57
1678,2024,4,65,16,2,6,5,29,16,28,57
1710,2024,3,65,11,49,170,5,29,16,28,57
1741,2024,3,65,15,93,170,5,29,16,28,57
1771,2024,4,65,68,115,192,5,29,16,28,57
1809,2024,4,65,16,2,1,5,29,16,28,57
1841,2024,3,65,11,50,170,5,29,16,28,57
1871,2024,3,65,15,92,170,5,29,16,28,57
1903,2024,4,65,68,115,192,5,29,16,28,57
1940,2024,4,65,16,2,12,5,29,16,28,57
1972,2024,3,65,11,51,170,5,29,16,28,57
2002,2024,3,65,15,92,170,5,29,16,28,57
2034,2024,4,65,68,115,192,5,29,16,28,57
2071,2024,4,65,16,2,9,5,29,16,28,57
2103,2024,3,65,11,51,170,5,29,16,28,57
2134,2024,3,65,15,92,170,5,29,16,28,57
2165,2024,4,65,68,115,224,5,29,16,28,57
2196,2024,4,65,16,2,0,5,29,16,28,57
