1230390354,8277,78,73,83,65,66,5,30,15,30,15
14,2024,3,65,11,37,170,5,30,15,30,15
45,2024,3,65,15,80,170,5,30,15,30,15
75,2024,4,65,68,117,32,5,30,15,30,15
145,2024,4,65,12,13,179,5,30,15,30,15
176,2024,4,65,16,1,134,5,30,15,30,15
206,2024,3,65,11,36,170,5,30,15,30,15
238,2024,3,65,15,80,170,5,30,15,30,15
276,2024,4,65,68,117,32,5,30,15,30,15
337,2024,4,65,12,13,217,5,30,15,30,15
369,2024,4,65,16,1,135,5,30,15,30,15
407,2024,3,65,11,37,170,5,30,15,30,16
438,2024,3,65,15,80,170,5,30,15,30,16
470,2024,4,65,68,117,32,5,30,15,30,16
531,2024,4,65,12,13,225,5,30,15,30,16
569,2024,4,65,16,1,134,5,30,15,30,16
601,2024,3,65,11,37,170,5,30,15,30,16
631,2024,3,65,15,80,170,5,30,15,30,16
663,2024,4,65,68,117,64,5,30,15,30,16
732,2024,4,65,12,13,152,5,30,15,30,16
762,2024,4,65,16,1,131,5,30,15,30,16
794,2024,3,65,11,38,170,5,30,15,30,16
825,2024,3,65,15,80,170,5,30,15,30,16
864,2024,4,65,68,117,64,5,30,15,30,16
925,2024,4,65,12,13,191,5,30,15,30,16
956,2024,4,65,16,1,123,5,30,15,30,16
994,2024,3,65,11,38,170,5,30,15,30,16
1025,2024,3,65,15,80,170,5,30,15,30,16
1056,2024,4,65,68,117,64,5,30,15,30,16
1125,2024,4,65,12,13,215,5,30,15,30,16
1156,2024,4,65,16,1,126,5,30,15,30,16
1187,2024,3,65,11,37,170,5,30,15,30,16
1218,2024,3,65,15,79,170,5,30,15,30,16
1250,2024,4,65,68,117,96,5,30,15,30,16
1318,2024,4,65,12,13,185,5,30,15,30,16
1349,2024,4,65,16,1,110,5,30,15,30,16
1381,2024,3,65,11,38,170,5,30,15,30,17
1418,2024,3,65,15,79,170,5,30,15,30,17
1449,2024,4,65,68,117,128,5,30,15,30,17
1512,2024,4,65,12,13,242,5,30,15,30,17
1544,2024,4,65,16,1,118,5,30,15,30,17
1581,2024,3,65,11,38,170,5,30,15,30,17
1612,2024,3,65,15,79,170,5,30,15,30,17
1643,2024,4,65,68,117,128,5,30,15,30,17
1712,2024,4,65,12,14,20,5,30,15,30,17
1743,2024,4,65,16,1,104,5,30,15,30,17
1774,2024,3,65,11,37,170,5,30,15,30,17
1805,2024,3,65,15,79,170,5,30,15,30,17
1843,2024,4,65,68,117,160,5,30,15,30,17
1905,2024,4,65,12,13,231,5,30,15,30,17
1937,2024,4,65,16,1,82,5,30,15,30,17
1968,2024,3,65,11,36,170,5,30,15,30,17
2006,2024,3,65,15,79,170,5,30,15,30,17
